ID,COMP1,COMP2,HVTYPE,KIJSRK,KIJTSRK,KIJTType,KIJPR,KIJTPR,KIJPCSAFT,HVALPHA,HVGIJ,HVGJI,CalcWij,W1,W2,W3,WSTYPE,KIJWS,NRTLALPHA,NRTLGIJ,NRTLGJI,GIJVISC,HVGIJT,HVGJIT,WSGIJT,WSGJIT,cpakij_SRK,cpakijT_SRK,cpakijx_SRK,cpakjix_SRK,cpakij_PR,KIJWSunifac,aijDesMath,bijDesMath,cpaAssosiationType,cpaBetaCross,cpaEpsCross,KIJWhitsonSoriede
8040,i-butane,n-pentane,Classic,0.00081462,0,0,0.00081462,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8042,"2,2-diomC3",n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8043,c-C4,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8044,i-pentane,n-pentane,Classic,0.00039999,0,0,0.00039999,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8045,n-pentane,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8046,c-pentane,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8047,"2,2-dim-C4",n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8048,"2,3-dimC4",n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8049,2-m-C5,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8050,3-m-C5,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8051,n-hexane,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8052,hexane,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8053,m-c-C5,n-pentane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7860,DEA+,oxygen,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7861,BEA,oxygen,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7862,BEA+,oxygen,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7863,BEACOO-,oxygen,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7864,K+,oxygen,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7865,HS-,oxygen,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7866,S--,oxygen,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7867,I-,oxygen,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7868,Mg++,oxygen,Classic,0,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7869,Ba++,oxygen,Classic,0,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7870,Sr++,oxygen,Classic,0,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7871,water,n-butane,HV,0.52,0,0,0.52,0,0,0.12,-567.8,3181,0,0,0,0,WS,0.53,0.122,2467,274,0,1.97,-1.93,0,0,0.0875,0,0.0875,0.0875,0,0,0,0,0,0,0,0
7872,methanol,n-butane,HV,0.25,0,0,0.25,0,0,0.395,1135,1603,0,0,0,0,WS,0.22,0.395,895,435,0,0,0,0,0,0.05,0,0.05,0.05,0,0,0,0,0,0,0,0
7873,ethanol,n-butane,HV,0.25,0,0,0.25,0,0,0.395,1135,1603,0,0,0,0,WS,0.22,0.395,895,435,0,0,0,0,0,0.005,0,0.005,0.005,0,0,0,0,0,0,0,0
7874,MEG,n-butane,Classic,0.2,0,0,0.2,0,0,0.3656,2063,601.7,0,0,0,0,Classic,0.2,0.3656,2063,601.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7875,DEG,n-butane,Classic,0.2,0,0,0.2,0,0,0.3656,2063,601.7,0,0,0,0,Classic,0.2,0.3656,2063,601.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7876,TEG,n-butane,Classic,0.2,0,0,0.2,0,0,0.3656,2063,601.7,0,0,0,0,Classic,0.2,0.3656,2063,601.7,0,0,0,0,0,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0
7877,NaCl,n-butane,Classic,0.7,0,0,0.7,0,0,0.0369,20193,3528,0,0,0,0,Classic,0.72,0.0592,10539,4777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7878,KCl,n-butane,Classic,1.35,0,0,1.35,0,0,0.0078,-48374,35311,0,0,0,0,Classic,1.36,0.0441,60604,7490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7879,CaCl2,n-butane,Classic,1.18,0,0,1.18,0,0,0.0364,99000,3080,0,0,0,0,Classic,1.18,0.0364,99000,3080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7880,HCOONa,n-butane,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7881,HCOOK,n-butane,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7882,HCOOCs,n-butane,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7883,helium,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7884,hydrogen,n-butane,Classic,0.1446,0,0,0.1446,0,0,0,0,0,0,0,0,0,Classic,0.0799,0,0,0,0,0,0,0,0,0.1446,0,0.1446,0.1446,0.1446,0,0,0,0,0,0,0
7885,nitrogen,n-butane,Classic,0.0597,0,0,0.09,0,0,0,0,0,0,0,0,0,Classic,0.08,0,0,0,0,0,0,0,0,0.0597,0,0.0597,0.0597,0.09,0,0,0,0,0,0,0
7886,Ar,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7887,oxygen,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7888,CO2,n-butane,Classic,0.14120001,0,0,0.12980001,0,0,0,0,0,0,0,0,0,Classic,0.12,0,0,0,0,0,0,0,0,0.14120001,0,0.14120001,0.14120001,0.12980001,0,0,0,0,0,0,0
7889,H2S,n-butane,Classic,0.06,0,0,0.06,0,0,0,0,0,0,0,0,0,Classic,0.07,0,0,0,0,0,0,0,0,0.06,0,0.06,0.06,0.06,0,0,0,0,0,0,0
7890,c-propane,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7891,i-butane,n-butane,Classic,0.00047251,0,0,0.00047251,0,0,0,0,0,0,0,0,0,Classic,-0.6500216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7892,n-butane,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7893,"2,2-diomC3",n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7894,c-C4,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7895,i-pentane,n-butane,Classic,0.00092632,0,0,0.00092632,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0.00092632,0,0.00092632,0.00092632,0,0,0,0,0,0,0,0
7896,n-pentane,n-butane,Classic,0.00097665,0,0,0.00097665,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0.00097665,0,0.00097665,0.00097665,0,0,0,0,0,0,0,0
7897,c-pentane,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7898,"2,2-dim-C4",n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7899,"2,3-dimC4",n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7900,2-m-C5,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7901,3-m-C5,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7902,n-hexane,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7903,hexane,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7904,m-c-C5,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7905,benzene,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7906,c-hexane,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7907,223-tm-C4,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7908,"3,3-dim-C5",n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7909,n-heptane,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7910,m-c-C6,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7911,et-c-C5,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7912,toluene,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7913,c-c7,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7914,11-dm-c-C6,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7915,c-c8,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7916,c-12-dmcC6,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7917,et-benzene,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7918,MDEA+,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7919,H3O+,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7920,MDEA,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7921,HCO3-,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7922,OH-,n-butane,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7923,Na+,n-butane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7924,Cl-,n-butane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7925,Ca++,n-butane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7926,Li+,n-butane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7927,Br-,n-butane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7928,NH4+,n-butane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7929,CO3--,n-butane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7930,DEACOO-,n-butane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7931,DEA,n-butane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7932,DEA+,n-butane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7933,BEA,n-butane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7934,BEA+,n-butane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7935,BEACOO-,n-butane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7936,K+,n-butane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7937,HS-,n-butane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7938,S--,n-butane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7939,I-,n-butane,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
7940,Mg++,n-butane,Classic,0,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7941,Ba++,n-butane,Classic,0,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7942,Sr++,n-butane,Classic,0,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7943,methanol,ethanol,Classic,0.0504,0,0,0.0504,0,0,0,0,0,0,0,0,0,Classic,0.0504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7945,MEG,ethanol,Classic,0.074,0,0,0.074,0,0,0,0,0,0,0,0,0,Classic,0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7946,DEG,ethanol,Classic,0.0882,0,0,0.0882,0,0,0,0,0,0,0,0,0,Classic,0.0882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7947,TEG,ethanol,Classic,0.1817,0,0,0.1817,0,0,0,0,0,0,0,0,0,Classic,0.1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7948,NaCl,ethanol,Classic,0.1221,0,0,0.1221,0,0,0,0,0,0,0,0,0,Classic,0.1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7949,KCl,ethanol,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7950,CaCl2,ethanol,Classic,0.2045,0,0,0.2045,0,0,0,0,0,0,0,0,0,Classic,0.2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7951,HCOONa,ethanol,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7952,HCOOK,ethanol,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7953,HCOOCs,ethanol,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7954,helium,ethanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7955,hydrogen,ethanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7956,nitrogen,ethanol,HV,0.5,0,0,0.5,0,0,0.395,364,308,0,0,0,0,WS,0.5,0.395,364,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7957,Ar,ethanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7958,oxygen,ethanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7959,CO2,ethanol,HV,0.5,0,0,0.5,0,0,0.395,276,3307,0,0,0,0,WS,0.5,0.395,276,3307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7960,H2S,ethanol,HV,0.5,0,0,0.5,0,0,0.395,45,965,0,0,0,0,WS,0.5,0.395,45,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7964,c-propane,ethanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7965,i-butane,ethanol,HV,0.25,0,0,0.25,0,0,0.395,1603,1135,0,0,0,0,WS,0.25,0.395,1603,1135,0,0,0,0,0,0.018,0,0.018,0.018,0,0,0,0,0,0,0,0
7967,"2,2-diomC3",ethanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7968,c-C4,ethanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7969,i-pentane,ethanol,HV,0.26,0,0,0.26,0,0,0.395,744,1071,0,0,0,0,WS,0.26,0.395,744,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7970,n-pentane,ethanol,HV,0.26,0,0,0.26,0,0,0.395,1230,1186,0,0,0,0,WS,0.26,0.395,1230,1186,0,0,0,0,0,0.045,0,0.045,0.045,0,0,0,0,0,0,0,0
7971,c-pentane,ethanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7972,"2,2-dim-C4",ethanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7973,"2,3-dimC4",ethanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7974,2-m-C5,ethanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7975,3-m-C5,ethanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7976,n-hexane,ethanol,HV,0.28,0,0,0.28,0,0,0.395,758,1276,0,0,0,0,WS,0.28,0.395,758,1276,0,0,0,0,0,0.01,0,0.01,0.01,0.01,0,0,0,0,0,0,0
7978,m-c-C5,ethanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7979,benzene,ethanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0.022,0,0.022,0.022,0.022,0,0,0,1,0.002,0,0
7980,c-hexane,ethanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0.033,0,0.033,0.033,0.033,0,0,0,0,0,0,0
7981,223-tm-C4,ethanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7982,"3,3-dim-C5",ethanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7983,n-heptane,ethanol,Classic,0.29,0,0,0.29,0,0,0.395,758,1276,0,0,0,0,Classic,0.29,0.395,758,1276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7984,m-c-C6,ethanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7985,et-c-C5,ethanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7986,toluene,ethanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0.02,0,0.02,0.02,0.02,0,0,0,1,0.003,0,0
7987,c-c7,ethanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7988,11-dm-c-C6,ethanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7989,c-c8,ethanol,Classic,0.31,0,0,0.31,0,0,0.395,758,1276,0,0,0,0,Classic,0.31,0.395,758,1276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7990,c-12-dmcC6,ethanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7991,et-benzene,ethanol,Classic,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Classic,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7992,MDEA+,ethanol,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7993,H3O+,ethanol,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7994,MDEA,ethanol,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7995,HCO3-,ethanol,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7996,OH-,ethanol,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,Classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7997,Na+,ethanol,Classic,1,0,0,1,0,0,0,0,0,0,0,0,0,Classic,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
